VariationID	Tx_id
209299	NM_007294.4
209300	NM_007294.4
209301	NM_007294.4
209302	NM_007294.4
209303	NM_007294.4
209304	NM_007294.4
209305	NM_007294.4
209306	NM_007294.4
209307	NM_007294.4
209308	NM_007294.4
209309	NM_007294.4
209310	NM_007294.4
209311	NM_007294.4
209312	NM_007294.4
209313	NM_007294.4
209314	NM_007294.4
209315	NM_007294.4
209316	NM_007294.4
209317	NM_007294.4
209318	NM_007294.4
209319	NM_007294.4
209321	NM_007294.4
209326	NM_007294.4
209327	NM_007294.4
209328	NM_007294.4
209329	NM_007294.4
209331	NM_007294.4
209332	NM_007294.4
209333	NM_007294.4
209334	NM_007294.4
209335	NM_007294.4
209336	NM_007294.4
209337	NM_007294.4
209338	NM_007294.4
209339	NM_007294.4
209340	NM_007294.4
209341	NM_007294.4
209342	NM_007294.4
209343	NM_007294.4
209344	NM_007294.4
209345	NM_007294.4
209346	NM_007294.4
209347	NM_007294.4
209348	NM_007294.4
209349	NM_007294.4
209350	NM_007294.4
209351	NM_007294.4
209352	NM_007294.4
209355	NM_007294.4
209356	NM_007294.4
209357	NM_007294.4
209358	NM_007294.4
209359	NM_007294.4
209361	NM_007294.4
209362	NM_007294.4
209363	NM_007294.4
209364	NM_007294.4
209366	NM_007294.4
209367	NM_007294.4
209368	NM_007294.4
209369	NM_007294.4
209370	NM_007294.4
209371	NM_007294.4
209372	NM_007294.4
209373	NM_007294.4
209418	NM_007294.4
209420	NM_007294.4
209421	NM_007294.4
209422	NM_007294.4
209423	NM_007294.4
209424	NM_007294.4
209425	NM_007294.4
209426	NM_007294.4
209427	NM_007294.4
209428	NM_007294.4
209429	NM_007294.4
209430	NM_007294.4
209431	NM_007294.4
209432	NM_007294.4
209433	NM_007294.4
209439	NM_007294.4
209440	NM_007294.4
209441	NM_007294.4
209443	NM_007294.4
209444	NM_007294.4
209447	NM_007294.4
209448	NM_007294.4
209449	NM_007294.4
209450	NM_007294.4
209451	NM_007294.4
209452	NM_007294.4
209453	NM_007294.4
209454	NM_007294.4
209456	NM_007294.4
209457	NM_007294.4
209459	NM_007294.4
209460	NM_007294.4
209462	NM_007294.4
209463	NM_007294.4
209464	NM_007294.4
209466	NM_007294.4
209467	NM_007294.4
209470	NM_007294.4
209471	NM_007294.4
209472	NM_007294.4
209474	NM_007294.4
209475	NM_007294.4
209476	NM_007294.4
209477	NM_007294.4
209478	NM_007294.4
209479	NM_007294.4
209480	NM_007294.4
209481	NM_007294.4
209482	NM_007294.4
209483	NM_007294.4
209484	NM_007294.4
209485	NM_007294.4
209486	NM_007294.4
209487	NM_007294.4
209488	NM_007294.4
209489	NM_007294.4
209490	NM_007294.4
209491	NM_007294.4
209492	NM_007294.4
209493	NM_007294.4
209494	NM_007294.4
209495	NM_007294.4
209496	NM_007294.4
209497	NM_007294.4
209498	NM_007294.4
209499	NM_007294.4
209500	NM_007294.4
209501	NM_007294.4
209502	NM_007294.4
209503	NM_007294.4
209504	NM_007294.4
209505	NM_007294.4
209506	NM_007294.4
209507	NM_007294.4
209508	NM_007294.4
209509	NM_007294.4
209510	NM_007294.4
209511	NM_007294.4
209512	NM_007294.4
209513	NM_007294.4
209514	NM_007294.4
209515	NM_007294.4
209516	NM_007294.4
209517	NM_007294.4
209518	NM_007294.4
209519	NM_007294.4
209520	NM_007294.4
209521	NM_007294.4
209522	NM_007294.4
209523	NM_007294.4
209524	NM_007294.4
209525	NM_007294.4
209526	NM_007294.4
209530	NM_007294.4
209531	NM_007294.4
209532	NM_007294.4
209533	NM_007294.4
209534	NM_007294.4
209535	NM_007294.4
209536	NM_007294.4
209537	NM_007294.4
209538	NM_007294.4
209539	NM_007294.4
209540	NM_007294.4
209541	NM_007294.4
209542	NM_007294.4
209543	NM_007294.4
209544	NM_007294.4
209545	NM_007294.4
209546	NM_007294.4
209547	NM_007294.4
209548	NM_007294.4
209549	NM_007294.4
209550	NM_007294.4
209551	NM_007294.4
209552	NM_007294.4
209553	NM_007294.4
209554	NM_007294.4
209555	NM_007294.4
209623	NM_000059.4
209624	NM_000059.4
209625	NM_000059.4
209626	NM_000059.4
209627	NM_000059.4
209628	NM_000059.4
209629	NM_000059.4
209630	NM_000059.4
209631	NM_000059.4
209632	NM_000059.4
209633	NM_000059.4
209634	NM_000059.4
209635	NM_000059.4
209636	NM_000059.4
209637	NM_000059.4
209642	NM_000059.4
209643	NM_000059.4
209644	NM_000059.4
209646	NM_000059.4
209647	NM_000059.4
209648	NM_000059.4
209649	NM_000059.4
209650	NM_000059.4
209651	NM_000059.4
209652	NM_000059.4
209653	NM_000059.4
209655	NM_000059.4
209656	NM_000059.4
209657	NM_000059.4
209658	NM_000059.4
209659	NM_000059.4
209660	NM_000059.4
209661	NM_000059.4
209662	NM_000059.4
209663	NM_000059.4
209664	NM_000059.4
209665	NM_000059.4
209666	NM_000059.4
209668	NM_000059.4
209669	NM_000059.4
209670	NM_000059.4
209671	NM_000059.4
209672	NM_000059.4
209673	NM_000059.4
209675	NM_000059.4
209682	NM_000059.4
209683	NM_000059.4
209685	NM_000059.4
209686	NM_000059.4
209687	NM_000059.4
209688	NM_000059.4
209689	NM_000059.4
209691	NM_000059.4
209692	NM_000059.4
209693	NM_000059.4
209694	NM_000059.4
209698	NM_000059.4
209699	NM_000059.4
209700	NM_000059.4
209701	NM_000059.4
209702	NM_000059.4
209703	NM_000059.4
209704	NM_000059.4
209705	NM_000059.4
209706	NM_000059.4
209707	NM_000059.4
209708	NM_000059.4
209709	NM_000059.4
209710	NM_000059.4
209712	NM_000059.4
209713	NM_000059.4
209714	NM_000059.4
209715	NM_000059.4
209717	NM_000059.4
209718	NM_000059.4
209719	NM_000059.4
209720	NM_000059.4
209721	NM_000059.4
209722	NM_000059.4
209723	NM_000059.4
209724	NM_000059.4
209727	NM_000059.4
209728	NM_000059.4
209731	NM_000059.4
209732	NM_000059.4
209733	NM_000059.4
209734	NM_000059.4
209735	NM_000059.4
209736	NM_000059.4
209737	NM_000059.4
209738	NM_000059.4
209739	NM_000059.4
209740	NM_000059.4
209741	NM_000059.4
209743	NM_000059.4
209744	NM_000059.4
209745	NM_000059.4
209746	NM_000059.4
209747	NM_000059.4
209750	NM_000059.4
209751	NM_000059.4
209752	NM_000059.4
209753	NM_000059.4
209754	NM_000059.4
209755	NM_000059.4
209756	NM_000059.4
209757	NM_000059.4
209758	NM_000059.4
209759	NM_000059.4
209760	NM_000059.4
209761	NM_000059.4
209762	NM_000059.4
209763	NM_000059.4
209764	NM_000059.4
209765	NM_000059.4
209766	NM_000059.4
209767	NM_000059.4
209768	NM_000059.4
209769	NM_000059.4
209770	NM_000059.4
209771	NM_000059.4
209772	NM_000059.4
209773	NM_000059.4
209774	NM_000059.4
209777	NM_000059.4
209778	NM_000059.4
209779	NM_000059.4
209781	NM_000059.4
209782	NM_000059.4
209784	NM_000059.4
209785	NM_000059.4
209786	NM_000059.4
209787	NM_000059.4
209788	NM_000059.4
209789	NM_000059.4
209790	NM_000059.4
209791	NM_000059.4
209793	NM_000059.4
209794	NM_000059.4
209795	NM_000059.4
209796	NM_000059.4
209797	NM_000059.4
209799	NM_000059.4
209800	NM_000059.4
209801	NM_000059.4
209802	NM_000059.4
209803	NM_000059.4
209805	NM_000059.4
209806	NM_000059.4
209807	NM_000059.4
209809	NM_000059.4
209810	NM_000059.4
209811	NM_000059.4
209812	NM_000059.4
209813	NM_000059.4
209814	NM_000059.4
209816	NM_000059.4
209817	NM_000059.4
209818	NM_000059.4
209819	NM_000059.4
209820	NM_000059.4
209821	NM_000059.4
209822	NM_000059.4
209823	NM_000059.4
209824	NM_000059.4
209825	NM_000059.4
209826	NM_000059.4
209827	NM_000059.4
209828	NM_000059.4
209829	NM_000059.4
209830	NM_000059.4
209839	NM_000059.4
209840	NM_000059.4
209844	NM_000059.4
209845	NM_000059.4
209846	NM_000059.4
209896	NM_000059.4
209897	NM_000059.4
209898	NM_000059.4
209900	NM_000059.4
209901	NM_000059.4
209903	NM_000059.4
209904	NM_000059.4
209905	NM_000059.4
209906	NM_000059.4
209907	NM_000059.4
209908	NM_000059.4
209909	NM_000059.4
209910	NM_000059.4
209911	NM_000059.4
209928	NM_000059.4
209934	NM_000059.4
209935	NM_000059.4
209936	NM_000059.4
209937	NM_000059.4
209938	NM_000059.4
209939	NM_000059.4
209940	NM_000059.4
209941	NM_000059.4
209942	NM_000059.4
209943	NM_000059.4
209944	NM_000059.4
209945	NM_000059.4
209946	NM_000059.4
209947	NM_000059.4
209960	NM_000059.4
209961	NM_000059.4
209962	NM_000059.4
209967	NM_018249.6
209970	NM_000275.3
209991	NM_005559.4
210065	NM_152701.5
210072	NM_000352.6
210078	NM_000352.6
210137	NM_001368809.2
210185	NM_018075.5
210186	NM_018075.5
21019	NM_000018.4
210198	NM_007347.5
21022	NM_000018.4
210248	NM_173728.4
210280	NM_001374828.1
21036	NM_000070.3
210394	NM_000052.7
210401	NM_000052.7
210405	NM_000052.7
210406	NM_000052.7
210407	NM_000052.7
210415	NM_000052.7
210417	NM_000052.7
210429	NM_000052.7
210431	NM_000052.7
210441	NM_000052.7
210448	NM_000052.7
210462	NM_000052.7
210463	NM_000052.7
210468	NM_000052.7
210470	NM_000052.7
210475	NM_000052.7
210476	NM_000052.7
210488	NM_001184.4
210535	NM_032043.3
210617	NM_014008.5
210729	NM_000751.3
210745	NM_001848.3
21075	NM_000162.5
210790	NM_004380.3
210815	NM_152783.5
210853	NM_004006.3
210868	NM_001376.5
210869	NM_001376.5
210897	NM_001347721.2
210914	NM_004247.4
210921	NM_024757.5
210934	NM_001415.4
210937	NM_001429.4
210938	NM_001429.4
21097	NM_000195.5
210972	NM_000135.4
210976	NM_000136.3
210979	NM_001018115.3
211021	NM_001110556.2
211023	NM_001110556.2
211082	NM_000168.6
211092	NM_004287.5
211167	NM_031407.7
211180	NM_052989.3
211186	NM_000207.3
211189	NM_000208.4
211212	NM_002206.3
211242	NM_020822.3
211273	NM_004523.4
211296	NM_001244008.2
211344	NM_001278116.2
211515	NM_001378778.1
211516	NM_001378778.1
211542	NM_005592.4
211546	NM_002465.4
211560	NM_002472.3
211572	NM_001382347.1
211588	NM_001164508.2
211623	NM_133433.4
211653	NM_133433.4
211659	NM_133433.4
211701	NM_015080.4
211749	NM_015922.3
21175	NM_000430.4
211768	NM_000275.3
211774	NM_001205254.2
211815	NM_018026.4
21182	NM_000430.4
21190	NM_000518.5
211909	NM_003560.4
21191	NM_000518.5
211939	NM_017739.4
211957	NM_003619.4
212018	NM_002894.3
212065	NM_001022.4
21207	NM_000528.4
21208	NM_000528.4
21209	NM_000528.4
212103	NM_000540.3
212139	NM_006642.5
212146	NM_020451.3
212213	NM_005629.4
212236	NM_003072.5
212238	NM_003072.5
212259	NM_003072.5
212320	NM_213622.4
212326	NM_001032221.6
21233	NM_001017420.3
212358	NM_006772.3
212593	NM_001029896.2
212723	NM_001375380.1
212764	NM_016008.4
212794	NM_000020.3
212811	NM_001204.7
212815	NM_001204.7
212828	NM_000071.3
212832	NM_000071.3
212853	NM_000071.3
212885	NM_000093.5
212891	NM_000093.5
212894	NM_000093.5
212896	NM_000093.5
212897	NM_000093.5
212900	NM_000093.5
212901	NM_000093.5
212904	NM_000093.5
212908	NM_000093.5
212913	NM_000093.5
212940	NM_000093.5
213075	NM_000393.5
213078	NM_000393.5
213079	NM_000393.5
21308	NM_002529.4
213080	NM_000393.5
213082	NM_000393.5
213104	NM_000393.5
213136	NM_000393.5
213167	NM_000501.4
213181	NM_000501.4
213208	NM_001114753.3
213209	NM_001114753.3
213216	NM_001114753.3
213217	NM_001114753.3
213227	NM_001999.4
213231	NM_001999.4
213234	NM_001999.4
213236	NM_001999.4
213237	NM_001999.4
213244	NM_001999.4
213249	NM_001999.4
213251	NM_001999.4
213253	NM_001999.4
213320	NM_001999.4
213345	NM_001999.4
213403	NM_001999.4
213438	NM_001110556.2
213453	NM_001110556.2
213524	NM_000214.3
213529	NM_000214.3
213577	NM_001105206.3
213582	NM_001105206.3
213617	NM_005120.3
213620	NM_005120.3
213622	NM_005120.3
213658	NM_002890.3
213661	NM_002890.3
213669	NM_003036.4
213670	NM_003036.4
213751	NM_030777.4
213753	NM_005902.4
213755	NM_005902.4
213782	NM_005902.4
213795	NM_005902.4
213856	NM_004612.4
213910	NM_003242.6
214017	NM_001098.3
214032	NM_020247.5
21408	NM_004385.5
214092	NM_000032.5
214124	NM_001195248.2
214297	NM_145261.4
214301	NM_012062.5
214320	NM_014297.5
214370	NM_000143.4
214387	NM_000143.4
214412	NM_000143.4
214423	NM_000143.4
214426	NM_000143.4
214454	NM_017547.4
214464	NM_000151.4
214481	NM_024996.7
214544	NM_012208.4
214557	NM_020117.11
214558	NM_020117.11
214564	NM_020117.11
214601	NM_133259.4
214607	NM_133259.4
214611	NM_133259.4
214638	NM_014874.4
214694	NM_175614.5
214754	NM_144736.5
214772	NM_005006.7
214827	NM_024407.5
214869	NM_001002755.4
214894	NM_130837.3
214901	NM_130837.3
214906	NM_130837.3
214908	NM_130837.3
214930	NM_000284.4
214939	NM_000284.4
214957	NM_003477.3
214984	NM_014317.5
214994	NM_020381.4
215099	NM_015713.5
215111	NM_017827.4
215154	NM_025243.4
215165	NM_002635.4
21517	NM_014251.3
215186	NM_003119.4
215188	NM_003119.4
21519	NM_001375808.2
215191	NM_003119.4
21522	NM_015166.4
215232	NM_003172.4
215236	NM_003172.4
215253	NM_006351.4
215270	NM_032273.4
215271	NM_032273.4
215274	NM_022445.4
215275	NM_022445.4
215276	NM_022445.4
215334	NM_001953.5
21538	NM_016038.4
215380	NM_006005.3
21542	NM_016038.4
215439	NM_000075.4
215458	NM_000264.5
215462	NM_001042492.3
215463	NM_001042492.3
215465	NM_001042492.3
215473	NM_000488.4
215474	NM_000546.6
215491	NM_001166108.2
215497	NM_001605.3
215498	NM_001605.3
215503	NM_003098.3
215509	NM_005732.4
215515	NM_014874.4
215581	NM_000051.4
215583	NM_000051.4
215592	NM_000051.4
215607	NM_000059.4
215636	NM_000136.3
215652	NM_000179.3
215673	NM_000251.3
215695	NM_000264.5
215717	NM_001042492.3
215720	NM_001042492.3
215741	NM_000455.5
215802	NM_001166108.2
215804	NM_001166108.2
215805	NM_001166108.2
215817	NM_002354.3
215834	NM_004360.5
215868	NM_007294.4
215873	NM_007294.4
215876	NM_007294.4
215920	NM_021625.5
215936	NM_024675.4
215939	NM_024809.5
215949	NM_032043.3
215971	NM_172107.4
215982	NM_000136.3
215985	NM_000264.5
215986	NM_000264.5
215987	NM_000264.5
215988	NM_001042492.3
215992	NM_000455.5
215994	NM_000535.7
215995	NM_001048174.2
215998	NM_001048174.2
216000	NM_002354.3
216003	NM_007194.4
216062	NM_001042492.3
216065	NM_001042492.3
216066	NM_001042492.3
216078	NM_000546.6
216084	NM_001369.3
216132	NM_058216.3
216140	NM_181426.2
216328	NM_000249.4
216368	NM_000264.5
216570	NM_002755.4
216592	NM_004360.5
216660	NM_007294.4
21681	NM_024529.5
21682	NM_024529.5
21688	NM_024577.4
216899	NM_001367721.1
216924	NM_004247.4
216939	NM_018486.3
216953	NM_001197104.2
216958	NM_170707.4
216967	NM_000256.3
216978	NM_022455.5
217008	NM_003172.4
217015	NM_001083962.2
21709	NM_025136.4
21710	NM_025136.4
21714	NM_032520.5
217144	NM_213599.3
217146	NM_000070.3
217154	NM_000070.3
217155	NM_000070.3
217157	NM_000070.3
217166	NM_000166.6
217172	NM_004006.3
217177	NM_004006.3
217179	NM_004006.3
217186	NM_004006.3
217187	NM_004006.3
217190	NM_004006.3
217196	NM_004006.3
21721	NM_032520.5
217212	NM_004006.3
217215	NM_004006.3
217218	NM_004006.3
217240	NM_001165963.4
217242	NM_001165963.4
217247	NM_001165963.4
217270	NM_003119.4
217284	NM_001283009.2
21729	NM_033028.5
217347	NM_001886.3
217430	NM_000466.3
217518	NM_001283009.2
217522	NM_001134831.2
217527	NM_001134831.2
217535	NM_001134831.2
217559	NM_001286577.2
217564	NM_001384732.1
217588	NM_001384732.1
217600	NM_001378615.1
217619	NM_001378615.1
21763	NM_172107.4
217631	NM_025114.4
217634	NM_025114.4
217645	NM_001382391.1
217647	NM_001382391.1
217649	NM_001382391.1
217678	NM_017777.4
217690	NM_015272.5
217693	NM_015272.5
217695	NM_015272.5
217707	NM_153704.6
217730	NM_153704.6
217886	NM_006736.6
217892	NM_000532.5
217895	NM_000532.5
217923	NM_000038.6
217924	NM_000038.6
217927	NM_000038.6
217931	NM_000038.6
217939	NM_000038.6
217947	NM_000038.6
217981	NM_000038.6
217994	NM_000038.6
217995	NM_000038.6
218000	NM_000038.6
218015	NM_000249.4
218032	NM_000251.2
218048	NM_000251.3
218049	NM_000251.3
218055	NM_000179.3
218092	NM_002528.7
218165	NM_133259.4
218238	NM_017662.5
218249	NM_000282.4
218250	NM_000282.4
218251	NM_000282.4
218257	NM_000282.4
218301	NM_003172.4
218311	NM_001615.4
218325	NM_052845.4
218380	NM_000035.4
218433	NM_000238.4
218487	NM_001035.3
218504	NM_001080779.2
218549	NM_017950.4
218562	NM_002691.4
218825	NM_033163.5
218833	NM_130466.4
218853	NM_170606.3
218862	NM_001365951.3
218899	NM_019026.6
218978	NM_172250.3
219004	NM_052845.4
219008	NM_052845.4
219010	NM_004385.5
2191	NM_207352.4
219184	NM_173630.4
219219	NM_004423.4
219220	NM_004423.4
219244	NM_198173.3
219405	NM_004984.4
219430	NM_000059.4
219433	NM_000136.3
219440	NM_002485.5
219478	NM_001377.3
219497	NM_004360.5
219508	NM_000051.4
219531	NM_001042492.3
219543	NM_007194.4
219549	NM_004984.4
219572	NM_001042492.3
219587	NM_000051.4
219629	NM_000051.4
219631	NM_000465.4
219641	NM_024675.4
219643	NM_017950.4
219656	NM_000179.3
219660	NM_000256.3
219695	NM_000251.3
219732	NM_001166108.2
219740	NM_000249.4
219763	NM_000465.4
219833	NM_020975.6
219850	NM_032043.3
219851	NM_004329.3
219852	NM_000059.4
219862	NM_005359.6
219879	NM_000264.5
219896	NM_000059.4
219914	NM_014845.6
219921	NM_000179.3
219922	NM_001148.6
219938	NM_000455.5
220012	NM_000264.5
220036	NM_000051.4
220043	NM_001377.3
220068	NM_020975.6
220071	NM_000051.4
220095	NM_024753.5
220104	NM_001042492.3
220128	NM_002354.3
220177	NM_000051.4
220185	NM_000249.4
220232	NM_001042492.3
220235	NM_001166108.2
220295	NM_002485.5
220350	NM_000465.4
220379	NM_018972.4
220397	NM_001042492.3
220423	NM_213653.4
220431	NM_000465.4
220434	NM_017780.4
220498	NM_001042492.3
220523	NM_004360.5
220555	NM_000051.4
220608	NM_002485.5
220626	NM_000051.4
220632	NM_007194.4
220672	NM_000059.4
220683	NM_006231.4
220700	NM_145046.5
220736	NM_007294.4
220754	NM_002691.4
220772	NM_001267550.2
220785	NM_006231.4
220819	NM_001042492.3
220860	NM_002691.4
220900	NM_007294.4
220920	NM_000136.3
220941	NM_001382430.1
220942	NM_000546.6
221041	NM_000222.3
221046	NM_003072.5
221064	NM_007294.4
221069	NM_000179.3
221079	NM_001113378.2
221106	NM_006231.4
221127	NM_005591.4
221145	NM_006231.4
221154	NM_003072.5
221156	NM_004329.3
221169	NM_032043.3
221177	NM_030973.4
221184	NM_000546.6
221198	NM_001277115.2
221199	NM_001277115.2
221218	NM_000202.8
221219	NM_000202.8
221220	NM_000202.8
221221	NM_000202.8
221284	NM_004628.5
221911	NM_000051.4
221977	NM_000202.8
221978	NM_000202.8
222051	NM_000091.5
222056	NM_000092.5
222057	NM_033380.3
222059	NM_033380.3
222067	NM_020821.3
222110	NM_000169.3
222111	NM_000169.3
222512	NM_004281.4
222590	NM_004415.4
222617	NM_000138.5
222618	NM_000138.5
222707	NM_000256.3
222708	NM_000256.3
222710	NM_000256.3
222711	NM_000256.3
222766	NM_001005242.3
222867	NM_001267550.2
222868	NM_001267550.2
222905	NM_000255.4
222927	NM_000255.4
222928	NM_000255.4
222994	NM_000203.5
222996	NM_000203.5
223065	NM_001953.5
223069	NM_001953.5
223141	NM_213595.4
223190	NM_000551.4
223194	NM_000551.4
223220	NM_000551.4
223221	NM_000551.4
223222	NM_000551.4
223282	NM_001267550.2
223287	NM_001267550.2
223309	NM_001267550.2
223313	NM_001267550.2
223316	NM_001267550.2
223462	NM_000051.4
223472	NM_000051.4
223543	NM_000057.4
223604	NM_032043.3
223914	NM_006218.4
224056	NM_183050.4
224062	NM_006502.3
224074	NM_018486.3
224075	NM_001029896.2
224099	NM_001330078.2
224116	NM_001165963.4
224118	NM_019109.5
224175	NM_017671.5
2243	NM_000433.4
224426	NM_007294.4
224450	NM_000059.4
224496	NM_022786.3
224498	NM_019108.4
224517	NM_000051.4
224519	NM_000051.4
224527	NM_032043.3
224645	NM_033419.5
224650	NM_014712.3
224783	NM_000512.5
224867	NM_138701.4
224934	NM_005431.2
224946	NM_001370298.3
224980	NM_001330360.2
224981	NM_000048.4
224982	NM_003721.4
224993	NM_018122.5
224998	NM_000540.3
225028	NM_152743.4
225032	NM_001040616.3
225040	NM_002617.4
225049	NM_003130.4
225061	NM_005094.4
225072	NM_052867.4
225082	NM_004153.4
225109	NM_004153.4
225118	NM_007214.5
225148	NM_002336.3
225152	NM_002336.3
225153	NM_002336.3
225178	NM_025136.4
225239	NM_001163435.3
225308	NM_000587.4
225328	NM_005208.5
225337	NM_004820.5
225355	NM_001113378.2
225385	NM_000183.3
225396	NM_000213.5
225405	NM_004525.3
225453	NM_004260.4
225476	NM_014270.5
225478	NM_005630.3
225629	NM_000138.5
225708	NM_007294.4
225713	NM_000059.4
225718	NM_000059.4
225726	NM_007294.4
225736	NM_000059.4
225752	NM_000059.4
225762	NM_007294.4
225768	NM_005186.4
225769	NM_004565.3
225778	NM_001378452.1
225780	NM_003242.6
225783	NM_198253.3
225784	NM_198253.3
225819	NM_001367943.1
225822	NM_133509.5
225870	NM_003200.5
225878	NM_001017979.3
225887	NM_177438.3
225955	NM_000078.3
225996	NM_001144967.3
226000	NM_001358921.2
226021	NM_000777.5
226060	NM_000016.6
226083	NM_000016.6
226084	NM_000016.6
226091	NM_000016.6
226092	NM_000016.6
226113	NM_014946.4
226306	NM_000527.5
226340	NM_000527.5
226349	NM_000527.5
226367	NM_000527.5
226375	NM_000527.5
226419	NM_024312.5
226452	NM_001089.3
226454	NM_001089.3
226456	NM_001614.5
226468	NM_001128840.3
226473	NM_001128840.3
226504	NM_001039213.4
226510	NM_001039213.4
226518	NM_006012.4
226519	NM_006012.4
226521	NM_006012.4
226524	NM_174878.3
226530	NM_080680.3
226538	NM_080680.3
226539	NM_080680.3
226544	NM_000395.3
226546	NM_000395.3
226547	NM_000395.3
226568	NM_004006.3
226578	NM_001277115.2
226584	NM_001277115.2
226585	NM_001277115.2
226591	NM_001369.3
226599	NM_001369.3
226603	NM_001369.3
226604	NM_001369.3
226613	NM_058246.4
226614	NM_203447.4
226619	NM_032122.5
226628	NM_016938.5
226634	NM_031475.3
226638	NM_000503.6
226639	NM_006329.4
226646	NM_032119.4
226650	NM_002109.6
226661	NM_181507.2
226662	NM_181507.2
226673	NM_000414.4
226675	NM_001101426.4
226678	NM_005548.3
226686	NM_000218.3
226697	NM_015340.4
226709	NM_000527.5
226719	NM_003573.2
226723	NM_003573.2
226724	NM_001042545.2
226729	NM_001354604.2
226733	NM_002458.3
226736	NM_002458.3
226737	NM_002458.3
226744	NM_002474.3
226745	NM_001145809.2
226748	NM_002471.4
226749	NM_002471.4
226756	NM_053025.4
226757	NM_053025.4
226765	NM_053025.4
226769	NM_053025.4
